,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
glassbottleoutlet.com,found,Glass Bottle Outlet,,glassbottleoutlet.com,,,"+1 888-395-6551,+1 863-655-2210,+1 844-230-0181","info@glassbottleoutlet.com,customerservice@glassbottleoutlet.com",,,,,59,45,"E-commerce,B2C","From bottles and jars to cardboard boxes, Glass Bottle Outlet supplies so much more than just glass bottles! Visit to find all of your container supplies.",,"1500 Lakeview Dr, Sebring, FL 33870, USA",America/New_York,-5,1500,Lakeview Drive,,Sebring,33870,Florida,FL,United States,US,27.4825753,-81.439315,https://logo.clearbit.com/glassbottleoutlet.com,glassbottleoutlet,,glassbottleout,2.61E+09,Glass Bottle Outlet offers a variety of glass and plastic bottles in many sizes with various closure options.,433,1486,"Lake Placid, FL",http://t.co/v4ZD2rFquG,https://pbs.twimg.com/profile_images/1096095762704973825/fHzTBvH7_normal.png,,FALSE,private,,,,58087,167101,,,,,,,,"bing_advertiser,cloud_flare,godaddy_nameserver,zendesk,double_click,google_remarketing,google_adwords,shopify,google_maps,facebook_advertiser,google_analytics,conversio,google_tag_manager",
mensuas.com,found,Mensuas,Mensuas Grouping Inc,mensuas.com,brieftales.com,,+1 305-999-5143,"info@mensuas.com,Info@Mensuas.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Mensuas is one of the leading menâ€™s underwear and swimwear online stores providing high quality customer service and fast shipping. We have a wide range of branded menâ€™s bikinis, briefs, boxers, men's thongs, trunks and men's G-strings. This is the bes...",1999,"20911 Johnson St #105, Pembroke Pines, FL 33029, USA",America/New_York,-5,20911,Johnson Street,105,Pembroke Pines,33029,Florida,FL,United States,US,26.0160133,-80.4299573,https://logo.clearbit.com/mensuas.com,mensuas2,,mensuas,1.66E+07,Mensuas is one of the leading men's #underwear and #swimwear online store #offers you all your favorite #brands at reasonable prices.,7596,6731,"Pembroke Pines, FL",https://t.co/iBR2sxaMoA,https://pbs.twimg.com/profile_images/964193768881688576/8_vaG17o_normal.jpg,,FALSE,private,,,,,154589,,,,,,,,"cloud_flare,godaddy_nameserver,mailchimp,amazon_s3,amazon_payments,hotjar,google_tag_manager,mailgun,shopify,facebook_advertiser,zopim,google_analytics",
sparkleinpink.com,found,Sparkle In Pink,,sparkleinpink.com,,,+1 866-328-9752,support@sparkleinpink.com,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,56,42,"E-commerce,Consumer Staples,B2C","Wholesale childrens clothing, girls clothing, boys clothing, little girls clothing, little girls, boutique clothing, headbands, girls headbands, headbands for g",,"313 West 12800 South, Draper, UT 84020, USA",America/Denver,-7,313,West 12800 South,,Draper,84020,Utah,UT,United States,US,40.518702,-111.901968,https://logo.clearbit.com/sparkleinpink.com,officialsparkleinpink,,,,,,,,,,,FALSE,private,,,,34621,162115,,,,,,,,"google_apps,cloud_flare,godaddy_nameserver,mailchimp,justuno,amazon_payments,swell_rewards,yotpo,shopify,klaviyo,youtube,google_maps",
oeyes.com,found,OEYES_OFFICIAL,,oeyes.com,,,+1 571-267-9539,info@oeyes.com,,,,,,,,"Buy Women & Men Fashion Clothes! New Arrival Buy 2 Get Extra 10% Off! Shop Now! OEYES - Find Your Fashionable and Affordable Clothing Online. Over $59, Free Shipping. Safe Payment & Privacy.",,"200 Continental Dr #401, Newark, DE 19713-4337, US",America/New_York,-5,200,Continental Dr,401,Newark,19713,Delaware,DE,United States,US,39.68523,-75.66666,https://logo.clearbit.com/oeyes.com,,,OeyesOfficial,1.15E+18,"Our website: https://t.co/whjtQLdiFQ
 Instagram: oeyes_official
 Facebook: oeyes_official",2,0,the United States,https://t.co/whjtQLdiFQ,https://pbs.twimg.com/profile_images/1151700137594351616/xxy1STGd_normal.png,,FALSE,private,,,,,401938,,,,,,,,"cloud_flare,shopify,facebook_advertiser,google_analytics,conversio,google_tag_manager,authorizenet",
kswiss.com,found,K-Swiss,,kswiss.com,"kswiss.com.sg,kswiss.jp,kswiss.pl,kswiss.co.za",,,,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Sporting Goods,,31,"E-commerce,Sporting Goods,Apparel & Footwear,Consumer Staples,B2C","K-Swiss, Inc. is an American athletic shoe brand based in Westlake Village, California and currently owned by South Korean firm E-Land World Limited and its creator Kevin Randall.",1966,"523 W 6th St #534, Los Angeles, CA 90014, USA",America/Los_Angeles,-8,523,West 6th Street,534,Los Angeles,90014,California,CA,United States,US,34.0486546,-118.2547171,https://logo.clearbit.com/kswiss.com,kswiss,,KSWISS,2.14E+07,Outfitting and inspiring the next generation of entrepreneurs.,27222,210,"Los Angeles, CA",https://t.co/8ffSkqOSQz,https://pbs.twimg.com/profile_images/1153315821919195136/T3fuKMVh_normal.jpg,,FALSE,private,,954265988,+1 818-706-5100,54761,168463,9060,5K-10K,,,,,,"aws_route_53,cloud_flare,typekit_by_adobe,amazon_s3,bronto,microsoft_office_365,google_tag_manager,shopify,facebook_advertiser,google_analytics,conversio",eland.co.kr
foco.com,found,FOCO,,foco.com,"foco.expert,foco.dog,foco.uk,foco.care,foco.fyi,foco.directory,foco.soccer,foco.life,foco.support,foco.guide,foco.rocks,foco.co.uk,foco.business,foco.co.nz,eekeez.co.uk,foco.tips,foco.ninja,foco.marketing,foco.website,foco.one,foco.info,foco.technology,foco.lol,foco.today",,,"customercare@foco.com,Media@foco.com,Wholesale@foco.com,CustomerCare@foco.com",Information Technology,Software & Services,Internet Software & Services,Internet,56,42,"E-commerce,Internet,Technology,Consumer Discretionary,Consumer Goods,B2C",FOCO is an international fan brand bringing your Officially Licensed fan gear for your favorite teams. Visit FOCO.com and become a member of the FOCO Squad.,1998,"Somerset, Franklin Township, NJ 08873, USA",America/New_York,-5,,,,Franklin Township,8873,New Jersey,NJ,United States,US,40.497604,-74.4884868,https://logo.clearbit.com/foco.com,focousa,company/forever-collectibles,FOCOusa,8.80E+17,Real fans need the best gear. Thatâ€™s why we make legendary gear for the most legendary fans.,5815,1078,"New Jersey, USA",https://t.co/MzoJJTDxzw,https://pbs.twimg.com/profile_images/1142118476674457606/uGhp9F58_normal.png,organization/foco-solution-comercio-de,FALSE,private,,,,10627,64948,180,51-250,,,,$10M-$50M,,"aws_route_53,cloud_flare,klaviyo,microsoft_exchange_online,mailchimp,amazon_s3,sendgrid,outlook,microsoft_office_365,yotpo,adroll,google_tag_manager,shopify,bing_advertiser,facebook_advertiser,google_analytics,hotjar,conversio,algolia,privy",
heycarson.com,found,,,heycarson.com,,,"+1 800-778-7879,+1 800-352-5267",hello@heycarson.com,,,,,,,,Carson is one of the highest rated Shopify experts based in Canada for small theme customizations. Browse through our catalog here.,,"1 Hacker Way, Menlo Park, CA 94025, USA",America/Los_Angeles,-8,1,Hacker Way,,Menlo Park,94025,California,CA,United States,US,37.4843038,-122.1458147,https://logo.clearbit.com/heycarson.com,,,,,,,,,,,,FALSE,private,,,,43102,100791,,,,,,,,"google_places,cloud_flare,zendesk,postmark,intercom,help_scout,google_maps,shopify,twitter_button,klaviyo,facebook_advertiser,google_analytics",
bhcosmetics.de,found,BHCosmeticsGermany,,bhcosmetics.de,,,,support@bhcosmetics.de,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,28,32,"E-commerce,Consumer Discretionary,B2C","Bestelle im Make-up Online Shop von bh cosmetics hochwertiges Make-up fÃ¼r Augen, Lippen und Gesicht zum kleinen Preis sowie SchminkzubehÃ¶r. Tierversuchsfrei.",,Germany,Europe/Berlin,1,,,,,,,,Germany,DE,51.165691,10.451526,https://logo.clearbit.com/bhcosmetics.de,,,BHCosmeticsDE,2.53E+09,"BOLD. BRILLIANT. BEAUTIFUL. ðŸ’‹ BH bietet innovative Beautyprodukte, Make-up Trends & ein optimales Preis-Leistungs-VerhÃ¤ltnis! Cruelty-Free ðŸ°",1820,92,,http://t.co/CymKiJDJYY,https://pbs.twimg.com/profile_images/1041803805971697664/G3RuznUX_normal.jpg,organization/bhcosmetics,FALSE,private,,,,,2124250,,,,,,,,"google_apps,cloud_flare,nosto,zendesk,postmark,amazon_payments,yotpo,google_analytics,google_tag_manager,shopify,bing_advertiser,facebook_advertiser",
novanym.com,found,Novanym,,novanym.com,"munitas.com,toovus.com,novanym.net,novonym.com,novanym.xyz,altacus.com,cetreno.com,pharmediqa.com,novanym.name,novanym.uk,novanym.eu,novanym.store,novanym.us,delivea.com,novanym.domains,novanym.biz,novanym.co.uk,novanym.co,novanym.info,triptocracy.com,cliniva.com",,,"hello@novanym.com,20hello@novanym.com",Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,48,51,"Information Technology & Services,Technology,Consumer Discretionary,Marketing & Advertising,B2B,Marketplace","Naming your business is easy with Novanym. We create the worldâ€™s best brandable domains - professional company names, ready to buy with a perfect .com domain and a choice of logo designs.",2014,"Camberley, UK",Europe/London,0,,,,Camberley,,Surrey,,United Kingdom,GB,51.3353899,-0.742856,https://logo.clearbit.com/novanym.com,novanym,company/novanym,,,,,,,,,,FALSE,private,,,,,55310,5,43475,,,,$0-$1M,,"google_analytics,double_click,facebook_connect,google_adwords,twitter_button,pinterest,youtube,shopify,nginx",
kase.com,found,My-Kase.com,,kase.com,,,,support@kase.com,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,36,33,"E-commerce,Web Services & Apps,B2C",Love using your phone without a case but afraid itâ€™ll get scratched? Our Go Original Â Slim Case allows you to enjoy the original design and ergonomics of your phone while keeping it safe from daily wear and tear. Made specially for case-haters!,,,,,,,,,,,,,,,,https://logo.clearbit.com/kase.com,ootsb,company/my-kase-com,,,,,,,,,,FALSE,private,,,,,1339232,,,,,,,,"cloud_flare,amazon_s3,shopify,twitter_button,facebook_advertiser,google_analytics",
alphaindustries.com,found,Alpha Industries,,alphaindustries.com,,,"+1 866-631-0719,+1 703-378-4910","customerservice@alphaindustries.com,CUSTOMERSERVICE@ALPHAINDUSTRIES.COM",Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",,32,"E-commerce,Apparel & Footwear","Alpha Industries is an American clothing manufacturer founded in 1959 in Knoxville, Tennessee and specialized in American military style and fashion apparel.",1959,"Washington, DC, USA",America/New_York,-5,,,,Washington,,District of Columbia,DC,United States,US,38.9071923,-77.0368707,https://logo.clearbit.com/alphaindustries.com,alphaindustries,company/alphaindustriesinc.,AlphaIndustries,3.85E+07,"The preeminent military-inspired outerwear and apparel brand, since 1959.",11111,827,"Washington, DC",https://t.co/XGi3xfvni9,https://pbs.twimg.com/profile_images/656930253881872384/5re-oA1C_normal.jpg,organization/alpha-industries,FALSE,private,,223165358,+1 201-933-6000,33538,92331,150,51-250,,,,$10M-$50M,,"aws_route_53,cloud_flare,tealium,vimeo,shopify,twitter_button,fullstory,taboola_ads,facebook_advertiser,zopim,google_analytics,adroll,conversio",
sexyrealsexdolls.com,found,Sexy Real Sex Dolls,,sexyrealsexdolls.com,realdolls.com,,"+1 404-287-0650,+1 724-739-3655","info@sexyrealsexdolls.com,lina@sexyrealsexdolls.com,support@sexyrealsexdolls.com,legal@sexyrealsexdolls.com",,,,,73,54,B2C,"Best Quality and Reviews! Build and Customize your Lifelike Sex Doll Robot. SAFE, FREE and DISCREET Shipping. High-quality sexy love doll for sale. Based in USA and 24/7 Live Support",,"30307 Portland Rd, Newberg, OR 97132, USA",America/Los_Angeles,-8,30307,Portland Road,,Newberg,97132,Oregon,OR,United States,US,45.3126795,-122.9212372,https://logo.clearbit.com/sexyrealsexdolls.com,sexy-real-sex-dolls-211915522496123,,sexyrealsexdoll,7.01E+17,10% Off promo code: FOLLOWER. Real Silicone & TPE Sex Dolls. Discreet Free Shipping. Paypal and secure payments.,4575,4181,Free Shipping Worldwide,https://t.co/j2SGWdXD0U,https://pbs.twimg.com/profile_images/705794627463327745/EMEVOUqK_normal.jpg,,FALSE,private,,,,73534,162176,,,,,,,,"google_apps,namecheap_dns,cloud_flare,pinterest,double_click,amazon_s3,google_remarketing,yotpo,hotjar,google_adwords,facebook_connect,facebook_like_button,shopify,authorizenet,google_analytics,conversio,privy,google_tag_manager",
sharkrobot.com,found,Shark Robot,,sharkrobot.com,"tomskashop.com,xdthreads.com",,,info@sharkrobot.com,Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,59,45,"E-commerce,Consumer Staples,B2C",Our great t-shirts are guaranteed to make you awesome and tough! (Can't actually guarantee that),,"1275 N 750 W, Springville, UT 84663, USA",America/Denver,-7,1275,750 West,,Springville,84663,Utah,UT,United States,US,40.1850536,-111.6236352,https://logo.clearbit.com/sharkrobot.com,sharkrobotstore,,SharkRobotStore,4.88E+08,We specialize in selling awesomeness! Always looking for new artists. Email info@sharkrobot.com for assist on orders!,20950,496,"Springville, UT",http://t.co/OPdeeTT9M7,https://pbs.twimg.com/profile_images/763744970847100928/9hXIw_j1_normal.jpg,,FALSE,private,,,,38235,142617,,,,,,,,"google_apps,twitter_button,cloud_flare,pinterest,facebook_advertiser,facebook_connect,shopify,amazon_s3,facebook_like_button,google_analytics",
zapaka.com,found,Zapaka,,zapaka.com,zapaka.co.uk,,,,,,,,,,,"Shop Now for FREE SHIPPING in USA! Step into the Perfect vintage inspired Dress, top, Accessories or Skirt with Cute, Retro fashions womens clothing from ZAPAKA.",,,,,,,,,,,,,,,,https://logo.clearbit.com/zapaka.com,,,zapakaboutique,1.13E+18,ZAPAKA __ Womens Vintage Retro Vintage Dresses for Sale! Limited quantity | Pre-order now!,15,27,,https://t.co/JuGvuBCOqN,https://pbs.twimg.com/profile_images/1137990353242402816/Dg2LxRVM_normal.png,,FALSE,private,,,,,1203939,,,,,,,,"google_apps,godaddy_nameserver,klaviyo,facebook_advertiser,google_analytics,criteo,privy,talkable,shopify",
writeonblackboard.com,found,Boogie Board,Kent Displays Inc.,myboogieboard.com,"blackboard55.com,writeonblackboard.com,blackboardlcp.com,77write.com,writingredefined.com,blackboardpaper.com,boogieboardcommercial.com,liquidcrystalpaper.com,etabletdisplays.com,playandtrace.com,boogieboard.tech,write77.com,scribbleandplay.com,boogieboard.technology,boogieboard.toys,improvelectronics.com",,"+1 855-224-0888,+1 330-673-8784",,Information Technology,Software & Services,Internet Software & Services,Internet,87,33,"Internet,Technology,B2C",The ultimate writing tool. Simply write and erase.,2010,"343 Portage Blvd, Kent, OH 44240, USA",America/New_York,-5,343,Portage Boulevard,,Kent,44240,Ohio,OH,United States,US,41.108932,-81.3819505,https://logo.clearbit.com/myboogieboard.com,myboogieboard,company/boogie-board,boogieboard,9.68E+07,Writing redefined.,5862,628,USA,http://t.co/hiy9kbIf3l,https://pbs.twimg.com/profile_images/560476074933370881/FjDvyNJC_normal.jpeg,organization/boogie-board,FALSE,private,,341847227,+1 330-673-8784,90557,495563,60,51-250,,,,$10M-$50M,,"namecheap_dns,cloud_flare,typekit_by_adobe,amazon_payments,shopify,facebook_advertiser,google_analytics",
dl1961.com,found,DL1961 Premium Denim,,dl1961.com,,,+1 646-514-9739,"hello@dl1961.com,CSNY@DL1961.com",Consumer Staples,Consumer Staples,Consumer Staples,Consumer Staples,31,31,"E-commerce,Consumer Staples,Apparel & Footwear,B2C","A collection of premium denim for women, men and kids. Designed in and inspired by NYC, specializing in high-performance fabrics.",,"21 W 52nd St, New York, NY 10019, USA",America/New_York,-5,21,West 52nd Street,,New York,10019,New York,NY,United States,US,40.760533,-73.977397,https://logo.clearbit.com/dl1961.com,176619000000,company/dl-1961-premium-denim,DL1961denim,5.00E+07,"Premium denim made clean. #betterbyDL | New York, NY",6146,651,New York,https://t.co/QEdxVlWxf6,https://pbs.twimg.com/profile_images/922498804472881152/oOmYk9Wj_normal.jpg,,FALSE,private,,,,69981,222310,75,51-250,,,,$10M-$50M,,"cloud_flare,microsoft_exchange_online,amazon_s3,outlook,microsoft_office_365,google_tag_manager,shopify,klaviyo,facebook_advertiser,google_analytics,conversio,criteo",
creativekids.com,found,Kiddy Dough,,creativekids.com,creativekidsshop.com,,,,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",59,45,"E-commerce,Arts & Crafts,B2C","Creative Kids is your source for kids' arts and crafts toys. From craft sets to building blocks, our kidsâ€™ artistic toys keep children entertained for hours.",,,,,,,,,,,,,,,,,kiddydough,company/creativekidsltd-com,,,,,,,,,,FALSE,private,,,,92554,234535,240,51-250,,,,$10M-$50M,,"google_apps,cloud_flare,godaddy_nameserver,youtube,shopify,facebook_advertiser,recaptcha,google_analytics,conversio,privy,google_tag_manager",
directnail.com,found,,,directnail.com,,,+1 516-606-2437,"Support@DirectNail.com,Sales@DirectNail.com,info@DirectNail.com,Info@DirectNail.com",Consumer Discretionary,Retailing,Distributors,Distributors,59,45,"E-commerce,Wholesale","DirectNail is your one stop shop for everything Nails! Gel Polish, Nail Polish, Dipping Powder, Scrubs, Soaks, Masks, Creams, Nail Clippers, Cuticle Nippers, Acrylics, plus tons more!",,"11 Grandview St, Huntington, NY 11743-3534, US",America/New_York,-5,11,Grandview St,,Huntington,11743,New York,NY,United States,US,40.86395,-73.42147,,,,,,,,,,,,,FALSE,private,,,,44889,133044,,,,,,,,"google_apps,cloud_flare,godaddy_nameserver,microsoft_exchange_online,outlook,microsoft_office_365,shopify,recaptcha,youtube,vimeo,google_maps,go_squared,facebook_advertiser,google_analytics",
hellonoemie.com,found,,,hellonoemie.com,rubykovo.com,,"+1 646-846-8882,+1 844-992-7323",help@hellonoemie.com,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,Consumer Discretionary,59,45,"E-commerce,Consumer Discretionary,B2C",Finest quality Jewelry guaranteed at the fairest pricing. Without traditional markups. Lifetime warranty. Complimentary overnight shipping and returns.,,"180 Lafayette St #7, New York, NY 10013-3289, US",America/New_York,-5,180,Lafayette St,7,New York,10013,New York,NY,United States,US,40.72069,-73.9989,,,,,,,,,,,,,FALSE,private,,,,29759,144484,,,,,,,,"google_apps,heap,wistia,cloud_flare,godaddy_nameserver,klaviyo,amazon_s3,sendgrid,amazon_payments,instagram,yotpo,segment,google_tag_manager,shopify,justuno,facebook_advertiser,lucky_orange,google_analytics,conversio",
heysilkyskin.com,found,,,heysilkyskin.com,,,,Hey@HeySilkySkin.com,,,,,,,,"Less hair from day 1, with a 100% money-back guarantee. Our Handset uses clinically tested technology which allows you to quickly remove unwanted body hair like never before. All from the comfort of your home, in a fraction of the time and cost of in-c...",,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,private,,,,10401,43130,,,,,,,,"google_apps,namecheap_dns,cloud_flare,amazon_s3,google_analytics,adroll,shopify,vimeo,trustpilot,facebook_advertiser,conversio,google_tag_manager",
junkbrands.com,found,JUNK Brands,JUNK Brands LLC,junkbrands.com,,,,info@junkbrands.com,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,31,31,"E-commerce,Technology,Consumer Discretionary,Internet,Retail,B2C","JUNK Brands, makers of the #1 high performance athletic headband for both men and women. Feels comfortable, fits securely, and keeps you cool during any sport!",,"1706 S Walton Blvd, Bentonville, AR 72712, USA",America/Chicago,-6,1706,South Walton Boulevard,,Bentonville,72712,Arkansas,AR,United States,US,36.353007,-94.2118245,https://logo.clearbit.com/junkbrands.com,junkbrands,company/junk-brands,junkbrands,4.13E+08,Headbands For Any Adventure #junkbrands,2274,653,"Bentonville, AR",https://t.co/wjzgfIC9Lu,https://pbs.twimg.com/profile_images/1187372688890892290/pWmYZVcr_normal.jpg,,FALSE,private,,,,66893,223763,40,11-50,,,,$1M-$10M,,"bing_advertiser,google_apps,cloud_flare,google_remarketing,steel_house,google_tag_manager,shopify,vimeo,recaptcha,klaviyo,facebook_advertiser,google_analytics,conversio",
